ScanID,EchoTime,RepetitionTime,InversionTime
sub-OAS30005_ses-d2384_T1w,0.00295,2.3,0.9
sub-OAS30544_ses-d0346_run-02_T1w,0.00316,2.4,1.0
sub-OAS30544_ses-d0346_T2w,0.455,3.2,
sub-OAS31205_sess-d0077_T1w,0.00295,2.3,0.9
sub-OAS31205_sess-d0077_FLAIR,0.091,9.0,2.5
sub-OAS30966_ses-d0903_T2w,0.455,3.2,
sub-OAS30966_ses-d0903_run-02_T1w,0.00316,2.4,1.0
sub-OAS31045_ses-d1901_T2w,0.455,3.2,
sub-OAS31045_ses-d1901_run-02_T1w,0.00316,2.4,1.0
sub-OAS30683_ses-d0528_T1w,0.00295,2.3,0.9
sub-OAS30683_ses-d0528_FLAIR,0.091,9.0,2.5
sub-OAS31460_sess-d0053_FLAIR,0.091,9.0,2.5
sub-OAS31460_sess-d0053_T1w,0.00295,2.3,0.9
sub-OAS30747_ses-d3140_T1w,0.00316,2.4,1.0
sub-OAS30747_ses-d3140_T2w,0.455,3.2,
sub-OAS31040_ses-d0067_T2w,0.455,3.2,
sub-OAS31040_ses-d0067_T1w,0.00316,2.4,1.0
sub-OAS30247_ses-d2643_T1w,0.00316,2.4,1.0
sub-OAS30247_ses-d2643_T2w,0.455,3.2,
sub-OAS30775_ses-d0999_T2w,0.455,3.2,
sub-OAS30775_ses-d0999_run-02_T1w,0.00316,2.4,1.0
sub-OAS31056_ses-d0808_T1w,0.00316,2.4,1.0
sub-OAS31056_ses-d0808_T2w,0.455,3.2,
sub-OAS30283_ses-d0064_run-02_T1w,0.00316,2.4,1.0
sub-OAS30283_ses-d0064_T2w,0.455,3.2,
sub-OAS31099_sess-d4993_FLAIR,0.394,5.0,
sub-OAS31099_sess-d4993_T1w,0.00275,2.4,
sub-OAS30079_sess-d3410_T1w,0.00295,2.3,0.9
sub-OAS30079_sess-d3410_FLAIR,0.091,9.0,2.5
sub-OAS30017_ses-d0054_T2w,0.455,3.2,
sub-OAS30017_ses-d0054_run-02_T1w,0.00316,2.4,1.0
sub-OAS30692_ses-d2407_T2w,0.455,3.2,
sub-OAS30692_ses-d2407_run-02_T1w,0.00316,2.4,1.0
sub-OAS30075_ses-d0148_FLAIR,0.091,9.0,2.5
sub-OAS30075_ses-d0148_run-02_T1w,0.00213,2.4,1.0
sub-OAS30075_ses-d0148_T2w,0.454,3.2,
sub-OAS31099_ses-d0900_T2w,0.455,3.2,
sub-OAS31099_ses-d0900_run-02_T1w,0.00316,2.4,1.0
sub-OAS30280_ses-d0667_run-02_T1w,0.00316,2.4,1.0
sub-OAS30280_ses-d0667_T2w,0.455,3.2,
sub-OAS30310_ses-d0191_T1w,0.00316,2.4,1.0
sub-OAS30310_ses-d0191_T2w,0.455,3.2,
sub-OAS31312_sess-d0089_T1w,0.00295,2.3,0.9
sub-OAS31037_ses-d4395_T1w,0.00316,2.4,1.0
sub-OAS31037_ses-d4395_T2w,0.455,3.2,
sub-OAS30803_ses-d3424_FLAIR,0.076,9.0,2.5
sub-OAS30803_ses-d3424_T2w,0.455,3.2,
sub-OAS30803_ses-d3424_T1w,0.00316,2.4,1.0
sub-OAS30253_ses-d4746_T1w,0.00316,2.4,1.0
sub-OAS30253_ses-d4746_T2w,0.455,3.2,
sub-OAS31098_ses-d0048_T1w,0.00316,2.4,1.0
sub-OAS31098_ses-d0048_T2w,0.455,3.2,
sub-OAS30823_ses-d1309_FLAIR,0.076,9.0,2.5
sub-OAS30823_ses-d1309_T2w,0.455,3.2,
sub-OAS30823_ses-d1309_T1w,0.00316,2.4,1.0
sub-OAS31264_sess-d0133_T1w,0.00295,2.3,0.9
sub-OAS31264_sess-d0133_FLAIR,0.091,9.0,2.5
sub-OAS30079_sess-d4523_FLAIR,0.394,5.0,
sub-OAS30079_sess-d4523_T2w,0.567,3.2,
sub-OAS30079_sess-d4523_T1w,0.00275,2.4,
sub-OAS30870_ses-d3785_T2w,0.455,3.2,
sub-OAS30870_ses-d3785_run-02_T1w,0.00316,2.4,1.0
sub-OAS31009_ses-d2325_T1w,0.00316,2.4,1.0
sub-OAS31009_ses-d2325_FLAIR,0.076,9.0,2.5
sub-OAS31009_ses-d2325_T2w,0.455,3.2,
sub-OAS30135_ses-d2799_T1w,0.00313,2.4,1.0
sub-OAS30375_ses-d5792_T2w,0.455,3.2,
sub-OAS30375_ses-d5792_run-02_T1w,0.00316,2.4,1.0
sub-OAS30988_ses-d0033_T1w,0.00295,2.3,0.9
sub-OAS30988_ses-d0033_FLAIR,0.091,9.0,2.5
sub-OAS31233_sess-d0246_FLAIR,0.091,9.0,2.5
sub-OAS31233_sess-d0246_T1w,0.00295,2.3,0.9
sub-OAS31125_ses-d0049_run-02_T1w,0.00316,2.4,1.0
sub-OAS31125_ses-d0049_T2w,0.455,3.2,
sub-OAS30307_ses-d2362_T1w,0.00295,2.3,0.9
sub-OAS30307_ses-d2362_FLAIR,0.091,9.0,2.5
sub-OAS30515_sess-d1374_FLAIR,0.394,5.0,
sub-OAS30515_sess-d1374_T2w,0.567,3.2,
sub-OAS30515_sess-d1374_T1w,0.00275,2.4,
sub-OAS31240_sess-d0108_T1w,0.00295,2.3,0.9
sub-OAS31240_sess-d0108_FLAIR,0.091,9.0,2.5
sub-OAS30002_sess-d1680_T1w,0.00316,2.4,1.0
sub-OAS30002_sess-d1680_T2w,0.455,3.2,
sub-OAS30002_sess-d1680_FLAIR,0.076,9.0,2.5
sub-OAS30138_sess-d0074_T1w,0.00295,2.3,0.9
sub-OAS30138_sess-d0074_FLAIR,0.091,9.0,2.5
sub-OAS31137_sess-d5544_FLAIR,0.394,5.0,
sub-OAS31137_sess-d5544_T1w,0.00295,2.3,
sub-OAS31203_sess-d0238_T1w,0.00295,2.3,0.9
sub-OAS31105_ses-d0259_run-02_T1w,0.00316,2.4,1.0
sub-OAS31105_ses-d0259_T2w,0.455,3.2,
sub-OAS30271_ses-d0004_T2w,0.455,3.2,
sub-OAS30271_ses-d0004_run-02_T1w,0.00316,2.4,1.0
sub-OAS30073_ses-d1587_run-02_T1w,0.00316,2.4,1.0
sub-OAS30073_ses-d1587_T2w,0.455,3.2,
sub-OAS30966_ses-d1923_FLAIR,0.076,9.0,2.5
sub-OAS30966_ses-d1923_T2w,0.455,3.2,
sub-OAS30966_ses-d1923_T1w,0.00316,2.4,1.0
sub-OAS31323_sess-d0123_FLAIR,0.091,9.0,2.5
sub-OAS31323_sess-d0123_T1w,0.00295,2.3,0.9
sub-OAS31116_ses-d0329_T2w,0.455,3.2,
sub-OAS31116_ses-d0329_run-02_T1w,0.00316,2.4,1.0
sub-OAS30900_sess-d0647_T1w,0.00213,2.4,1.0
sub-OAS30750_ses-d2309_T2w,0.455,3.2,
sub-OAS30750_ses-d2309_T1w,0.00316,2.4,1.0
sub-OAS30392_ses-d3145_FLAIR,0.091,9.0,2.5
sub-OAS30392_ses-d3145_T1w,0.00295,2.3,0.9
sub-OAS31318_sess-d0155_T1w,0.00295,2.3,0.9
sub-OAS31318_sess-d0155_FLAIR,0.091,9.0,2.5
sub-OAS31351_sess-d0008_FLAIR,0.091,9.0,2.5
sub-OAS31351_sess-d0008_T2w,0.564,3.2,
sub-OAS31351_sess-d0008_T1w,0.00295,2.3,0.9
sub-OAS30100_ses-d0158_T1w,0.00295,2.3,0.9
sub-OAS30100_ses-d0158_FLAIR,0.091,9.0,2.5
sub-OAS30667_ses-d0888_T1w,0.00295,2.3,0.9
sub-OAS30667_ses-d0888_FLAIR,0.091,9.0,2.5
sub-OAS31392_sess-d0144_FLAIR,0.091,9.0,2.5
sub-OAS31392_sess-d0144_T1w,0.00295,2.3,0.9
sub-OAS30264_ses-d0466_FLAIR,0.091,9.0,2.5
sub-OAS30264_ses-d0466_T1w,0.00295,2.3,0.9
sub-OAS30636_sess-d1199_FLAIR,0.091,9.0,2.5
sub-OAS30636_sess-d1199_T1w,0.00295,2.3,0.9
sub-OAS31449_sess-d0063_FLAIR,0.394,5.0,
sub-OAS31449_sess-d0063_T1w,0.00275,2.4,
sub-OAS30807_ses-d0472_FLAIR,0.091,9.0,2.5
sub-OAS30807_ses-d0472_T1w,0.00295,2.3,0.9
sub-OAS30492_sess-d2346_run-02_FLAIR,0.094,9.0,
sub-OAS30492_sess-d2346_T2w,0.566,3.2,
sub-OAS30492_sess-d2346_T1w,0.00295,2.3,
sub-OAS30455_ses-d2887_run-03_T1w,0.00213,2.4,1.0
sub-OAS30455_ses-d2887_T2w,0.454,3.2,
sub-OAS30455_ses-d2887_FLAIR,0.091,9.0,2.5
sub-OAS30073_ses-d4456_T1w,0.00295,2.3,0.9
sub-OAS30073_ses-d4456_FLAIR,0.091,9.0,2.5
sub-OAS30980_ses-d0659_T2w,0.455,3.2,
sub-OAS30980_ses-d0659_run-02_T1w,0.00316,2.4,1.0
sub-OAS30330_ses-d0000_run-02_T1w,0.00316,2.4,1.0
sub-OAS30330_ses-d0000_T2w,0.455,3.2,
sub-OAS30357_ses-d0521_T2w,0.455,3.2,
sub-OAS30357_ses-d0521_T1w,0.00316,2.4,1.0
sub-OAS30088_ses-d0093_run-02_T1w,0.00316,2.4,1.0
sub-OAS30088_ses-d0093_T2w,0.455,3.2,
sub-OAS30443_ses-d2432_FLAIR,0.076,9.0,2.5
sub-OAS30443_ses-d2432_T1w,0.00316,2.4,1.0
sub-OAS30443_ses-d2432_T2w,0.455,3.2,
sub-OAS30970_sess-d0237_T1w,0.00295,2.3,0.9
sub-OAS30970_sess-d0237_FLAIR,0.091,9.0,2.5
sub-OAS30361_ses-d1457_T2w,0.455,3.2,
sub-OAS30361_ses-d1457_run-02_T1w,0.00316,2.4,1.0
sub-OAS31054_ses-d0212_run-02_T1w,0.00316,2.4,1.0
sub-OAS31054_ses-d0212_T2w,0.455,3.2,
sub-OAS30615_ses-d0265_run-02_T1w,0.00316,2.4,1.0
sub-OAS30615_ses-d0265_T2w,0.455,3.2,
sub-OAS30042_sess-d1264_T2w,0.564,3.2,
sub-OAS30042_sess-d1264_FLAIR,0.091,9.0,2.5
sub-OAS30042_sess-d1264_T1w,0.00295,2.3,0.9
sub-OAS30237_ses-d2478_run-02_T1w,0.00316,2.4,1.0
sub-OAS30237_ses-d2478_T2w,0.455,3.2,
sub-OAS30756_ses-d1267_FLAIR,0.091,9.0,2.5
sub-OAS30756_ses-d1267_T1w,0.00295,2.3,0.9
sub-OAS31261_sess-d0152_FLAIR,0.394,5.0,
sub-OAS31261_sess-d0152_T1w,0.00275,2.4,
sub-OAS30829_ses-d8406_T2w,0.455,3.2,
sub-OAS30829_ses-d8406_T1w,0.00316,2.4,1.0
sub-OAS30096_sess-d2948_FLAIR,0.091,9.0,2.5
sub-OAS30096_sess-d2948_T1w,0.00295,2.3,0.9
sub-OAS30357_ses-d0535_T2w,0.454,3.2,
sub-OAS30357_ses-d0535_FLAIR,0.091,9.0,2.5
sub-OAS30357_ses-d0535_run-02_T1w,0.00213,2.4,1.0
sub-OAS30044_ses-d1319_T1w,0.00295,2.3,0.9
sub-OAS30044_ses-d1319_FLAIR,0.091,9.0,2.5
sub-OAS30146_ses-d2309_T1w,0.00316,2.4,1.0
sub-OAS30146_ses-d2309_T2w,0.455,3.2,
sub-OAS31058_ses-d3519_T1w,0.00316,2.4,1.0
sub-OAS31058_ses-d3519_T2w,0.455,3.2,
sub-OAS31058_ses-d3519_FLAIR,0.076,9.0,2.5
sub-OAS30117_sess-d5243_FLAIR,0.091,9.0,2.5
sub-OAS30117_sess-d5243_T1w,0.00295,2.3,0.9
sub-OAS30470_ses-d1846_T2w,0.455,3.2,
sub-OAS30470_ses-d1846_run-02_T1w,0.00316,2.4,1.0
sub-OAS30960_ses-d3686_T1w,0.00313,2.4,1.0
sub-OAS31084_ses-d2319_FLAIR,0.091,9.0,2.5
sub-OAS31084_ses-d2319_T1w,0.00295,2.3,0.9
sub-OAS30178_ses-d3500_T2w,0.455,3.2,
sub-OAS30178_ses-d3500_T1w,0.00316,2.4,1.0
sub-OAS30750_ses-d0894_T2w,0.455,3.2,
sub-OAS30750_ses-d0894_run-02_T1w,0.00316,2.4,1.0
sub-OAS30164_ses-d2416_T1w,0.00316,2.4,1.0
sub-OAS30164_ses-d2416_T2w,0.455,3.2,
sub-OAS30164_ses-d2416_FLAIR,0.076,9.0,2.5
sub-OAS30836_ses-d0094_T1w,0.00316,2.4,1.0
sub-OAS30836_ses-d0094_T2w,0.455,3.2,
sub-OAS31005_ses-d1649_FLAIR,0.091,9.0,2.5
sub-OAS31005_ses-d1649_T1w,0.00295,2.3,0.9
sub-OAS31379_sess-d0071_FLAIR,0.091,9.0,2.5
sub-OAS31379_sess-d0071_T1w,0.00295,2.3,0.9
sub-OAS30861_ses-d1702_T1w,0.00295,2.3,0.9
sub-OAS30861_ses-d1702_FLAIR,0.091,9.0,2.5
sub-OAS30596_ses-d1759_T2w,0.455,3.2,
sub-OAS30596_ses-d1759_run-02_T1w,0.00316,2.4,1.0
sub-OAS30418_sess-d2687_FLAIR,0.091,9.0,2.5
sub-OAS30418_sess-d2687_T1w,0.00295,2.3,0.9
sub-OAS30048_ses-d3731_FLAIR,0.091,9.0,2.5
sub-OAS30048_ses-d3731_T1w,0.00295,2.3,0.9
sub-OAS30449_ses-d2359_FLAIR,0.076,9.0,2.5
sub-OAS30449_ses-d2359_T1w,0.00316,2.4,1.0
sub-OAS30449_ses-d2359_T2w,0.455,3.2,
sub-OAS30413_ses-d0044_T1w,0.00393,1.9,1.1
sub-OAS30249_ses-d1952_T2w,0.455,3.2,
sub-OAS30249_ses-d1952_FLAIR,0.076,9.0,2.5
sub-OAS30249_ses-d1952_run-02_T1w,0.00316,2.4,1.0
sub-OAS30656_ses-d1638_T1w,0.00316,2.4,1.0
sub-OAS30656_ses-d1638_T2w,0.455,3.2,
sub-OAS31217_sess-d0118_FLAIR,0.091,9.0,2.5
sub-OAS31217_sess-d0118_T1w,0.00295,2.3,0.9
sub-OAS30367_ses-d1540_run-02_T1w,0.00316,2.4,1.0
sub-OAS30367_ses-d1540_T2w,0.455,3.2,
sub-OAS31388_sess-d0026_FLAIR,0.394,5.0,
sub-OAS31388_sess-d0026_T1w,0.00275,2.4,
sub-OAS30534_ses-d0474_T2w,0.455,3.2,
sub-OAS30534_ses-d0474_run-02_T1w,0.00316,2.4,1.0
sub-OAS30407_ses-d1267_T1w,0.00316,2.4,1.0
sub-OAS30407_ses-d1267_T2w,0.455,3.2,
sub-OAS31022_sess-d0896_T1w,0.00316,2.4,1.0
sub-OAS30246_ses-d0119_T2w,0.455,3.2,
sub-OAS30246_ses-d0119_run-02_T1w,0.00316,2.4,1.0
sub-OAS31213_sess-d0114_FLAIR,0.091,9.0,2.5
sub-OAS31213_sess-d0114_T1w,0.00295,2.3,0.9
sub-OAS31268_sess-d0132_T1w,0.00295,2.3,
sub-OAS31243_sess-d0116_FLAIR,0.394,5.0,
sub-OAS31243_sess-d0116_T1w,0.00275,2.4,
sub-OAS31083_sess-d2661_T1w,0.00313,2.4,1.0
sub-OAS30964_ses-d2772_T2w,0.455,3.2,
sub-OAS30964_ses-d2772_T1w,0.00316,2.4,1.0
sub-OAS30907_ses-d0084_T2w,0.455,3.2,
sub-OAS30907_ses-d0084_run-02_T1w,0.00308,2.4,1.0
sub-OAS30647_ses-d0232_T2w,0.455,3.2,
sub-OAS30647_ses-d0232_T1w,0.00316,2.4,1.0
sub-OAS30869_ses-d2290_T1w,0.00316,2.4,1.0
sub-OAS30869_ses-d2290_T2w,0.455,3.2,
sub-OAS30869_ses-d2290_FLAIR,0.076,9.0,2.5
sub-OAS31293_sess-d0084_FLAIR,0.091,9.0,2.5
sub-OAS31293_sess-d0084_T1w,0.00295,2.3,0.9
sub-OAS31343_sess-d0902_T2w,0.564,3.2,
sub-OAS31343_sess-d0902_T1w,0.00295,2.3,0.9
sub-OAS31343_sess-d0902_FLAIR,0.091,9.0,2.5
sub-OAS30817_ses-d1254_FLAIR,0.076,9.0,2.5
sub-OAS30817_ses-d1254_T2w,0.455,3.2,
sub-OAS30817_ses-d1254_T1w,0.00316,2.4,1.0
sub-OAS30923_ses-d6337_T2w,0.455,3.2,
sub-OAS30923_ses-d6337_run-02_T1w,0.00316,2.4,1.0
sub-OAS30992_ses-d0016_T1w,0.00316,2.4,1.0
sub-OAS30992_ses-d0016_T2w,0.455,3.2,
sub-OAS30886_ses-d0045_run-02_T1w,0.00316,2.4,1.0
sub-OAS30886_ses-d0045_T2w,0.455,3.2,
sub-OAS30762_ses-d0043_T1w,0.00316,2.4,1.0
sub-OAS30762_ses-d0043_T2w,0.455,3.2,
sub-OAS30075_ses-d0143_T1w,0.00316,2.4,1.0
sub-OAS30075_ses-d0143_T2w,0.455,3.2,
sub-OAS30419_ses-d0621_run-02_T1w,0.00316,2.4,1.0
sub-OAS30419_ses-d0621_T2w,0.455,3.2,
sub-OAS31259_sess-d0314_T2w,0.564,3.2,
sub-OAS31259_sess-d0314_FLAIR,0.091,9.0,
sub-OAS31259_sess-d0314_T1w,0.00295,2.3,
sub-OAS30770_ses-d1210_run-02_T1w,0.00213,2.4,1.0
sub-OAS30770_ses-d1210_FLAIR,0.091,9.0,2.5
sub-OAS30770_ses-d1210_T2w,0.454,3.2,
sub-OAS30589_ses-d3191_T1w,0.00295,2.3,0.9
sub-OAS30589_ses-d3191_FLAIR,0.091,9.0,2.5
sub-OAS31371_sess-d0167_FLAIR,0.394,5.0,
sub-OAS31371_sess-d0167_T1w,0.00275,2.4,
sub-OAS31371_sess-d0167_T2w,0.567,3.2,
sub-OAS31274_sess-d0132_T1w,0.00295,2.3,0.9
sub-OAS31274_sess-d0132_FLAIR,0.091,9.0,2.5
sub-OAS30804_ses-d0507_T2w,0.455,3.2,
sub-OAS30804_ses-d0507_FLAIR,0.076,9.0,2.5
sub-OAS30804_ses-d0507_T1w,0.00316,2.4,1.0
sub-OAS31319_sess-d0259_T1w,0.00295,2.3,
sub-OAS31285_sess-d0055_T1w,0.00295,2.3,0.9
sub-OAS31285_sess-d0055_FLAIR,0.091,9.0,2.5
sub-OAS30155_ses-d0785_FLAIR,0.091,9.0,2.5
sub-OAS30155_ses-d0785_T1w,0.00295,2.3,0.9
sub-OAS30515_sess-d0587_T1w,0.00295,2.3,0.9
sub-OAS30515_sess-d0587_FLAIR,0.091,9.0,2.5
sub-OAS31064_ses-d3450_T1w,0.00295,2.3,0.9
sub-OAS31064_ses-d3450_FLAIR,0.091,9.0,2.5
sub-OAS30273_ses-d0461_run-02_T1w,0.00316,2.4,1.0
sub-OAS30273_ses-d0461_T2w,0.455,3.2,
sub-OAS30038_ses-d4495_T1w,0.00316,2.4,1.0
sub-OAS30038_ses-d4495_T2w,0.455,3.2,
sub-OAS30806_ses-d0026_T2w,0.455,3.2,
sub-OAS30806_ses-d0026_run-02_T1w,0.00316,2.4,1.0
sub-OAS30062_ses-d3469_T1w,0.00313,2.4,1.0
sub-OAS31358_sess-d0239_FLAIR,0.091,9.0,2.5
sub-OAS31358_sess-d0239_T1w,0.00295,2.3,0.9
sub-OAS30818_sess-d2656_T1w,0.00313,2.4,1.0
sub-OAS30151_ses-d0064_T1w,0.00295,2.3,0.9
sub-OAS30742_ses-d3401_FLAIR,0.091,9.0,2.5
sub-OAS30742_ses-d3401_T1w,0.00295,2.3,0.9
sub-OAS31001_ses-d3394_T2w,0.455,3.2,
sub-OAS31001_ses-d3394_T1w,0.00316,2.4,1.0
sub-OAS30982_ses-d0063_run-02_T1w,0.00316,2.4,1.0
sub-OAS30982_ses-d0063_T2w,0.455,3.2,
sub-OAS30551_ses-d0104_T1w,0.00316,2.4,1.0
sub-OAS30551_ses-d0104_T2w,0.455,3.2,
sub-OAS30550_ses-d0070_T1w,0.00316,2.4,1.0
sub-OAS30550_ses-d0070_T2w,0.455,3.2,
sub-OAS30004_sess-d4700_FLAIR,0.091,9.0,
sub-OAS30004_sess-d4700_T1w,0.00295,2.3,
sub-OAS30324_sess-d2433_FLAIR,0.091,9.0,2.5
sub-OAS30324_sess-d2433_T1w,0.00295,2.3,0.9
sub-OAS31076_sess-d1235_FLAIR,0.091,9.0,2.5
sub-OAS31076_sess-d1235_T2w,0.564,3.2,
sub-OAS31076_sess-d1235_T1w,0.00295,2.3,0.9
sub-OAS31465_sess-d0089_FLAIR,0.091,9.0,2.5
sub-OAS31465_sess-d0089_T1w,0.00295,2.3,0.9
sub-OAS30973_ses-d0065_T1w,0.00316,2.4,1.0
sub-OAS30973_ses-d0065_T2w,0.455,3.2,
sub-OAS31346_sess-d0058_T1w,0.00295,2.3,0.9
sub-OAS31346_sess-d0058_FLAIR,0.091,9.0,2.5
sub-OAS30683_ses-d0051_run-03_T1w,0.00213,2.4,1.0
sub-OAS30683_ses-d0051_FLAIR,0.091,9.0,2.5
sub-OAS30683_ses-d0051_T2w,0.454,3.2,
sub-OAS30395_ses-d0002_T1w,0.00316,2.4,1.0
sub-OAS30395_ses-d0002_FLAIR,0.076,9.0,2.5
sub-OAS30395_ses-d0002_T2w,0.455,3.2,
sub-OAS30221_ses-d0079_FLAIR,0.076,9.0,2.5
sub-OAS30221_ses-d0079_T2w,0.455,3.2,
sub-OAS30221_ses-d0079_T1w,0.00316,2.4,1.0
sub-OAS30349_ses-d0699_T2w,0.455,3.2,
sub-OAS30349_ses-d0699_run-02_T1w,0.00316,2.4,1.0
sub-OAS31324_sess-d0218_run-02_T1w,0.00295,2.3,0.9
sub-OAS31324_sess-d0218_run-02_T2w,0.564,3.2,
sub-OAS31324_sess-d0218_run-02_FLAIR,0.091,9.0,2.5
sub-OAS30789_ses-d1604_T1w,0.00295,2.3,0.9
sub-OAS30789_ses-d1604_FLAIR,0.091,9.0,2.5
sub-OAS31146_ses-d0073_T1w,0.00316,2.4,1.0
sub-OAS31146_ses-d0073_T2w,0.455,3.2,
sub-OAS30048_ses-d4459_T2w,0.455,3.2,
sub-OAS30048_ses-d4459_T1w,0.00316,2.4,1.0
sub-OAS30048_ses-d4459_FLAIR,0.076,9.0,2.5
sub-OAS31146_sess-d1882_FLAIR,0.091,9.0,2.5
sub-OAS31146_sess-d1882_T1w,0.00295,2.3,0.9
sub-OAS31132_ses-d4297_run-02_T1w,0.00316,2.4,1.0
sub-OAS31132_ses-d4297_T2w,0.455,3.2,
sub-OAS30113_ses-d4437_T1w,0.00295,2.3,0.9
sub-OAS30113_ses-d4437_FLAIR,0.091,9.0,2.5
sub-OAS30453_ses-d0077_T1w,0.00316,2.4,1.0
sub-OAS30453_ses-d0077_T2w,0.455,3.2,
sub-OAS31005_ses-d0066_T2w,0.455,3.2,
sub-OAS31005_ses-d0066_run-02_T1w,0.00316,2.4,1.0
sub-OAS30994_ses-d0070_T1w,0.00316,2.4,1.0
sub-OAS30994_ses-d0070_T2w,0.455,3.2,
sub-OAS31073_ses-d0196_T2w,0.455,3.2,
sub-OAS31073_ses-d0196_run-02_T1w,0.00316,2.4,1.0
sub-OAS30632_sess-d3040_T1w,0.00295,2.3,
sub-OAS30632_sess-d3040_FLAIR,0.094,9.0,
sub-OAS30632_sess-d3040_T2w,0.566,3.2,
sub-OAS30362_ses-d0032_T1w,0.00316,2.4,1.0
sub-OAS30362_ses-d0032_T2w,0.455,3.2,
sub-OAS30224_ses-d0556_run-02_T1w,0.00316,2.4,1.0
sub-OAS30224_ses-d0556_T2w,0.455,3.2,
sub-OAS30651_sess-d3150_FLAIR,0.091,9.0,2.5
sub-OAS30651_sess-d3150_T1w,0.00295,2.3,0.9
sub-OAS30783_ses-d0056_run-02_T1w,0.00316,2.4,1.0
sub-OAS30104_ses-d0328_T2w,0.455,3.2,
sub-OAS30104_ses-d0328_run-02_T1w,0.00316,2.4,1.0
sub-OAS30757_ses-d2649_T1w,0.00213,2.4,1.0
sub-OAS30181_sess-d1227_T2w,0.566,3.2,
sub-OAS30181_sess-d1227_T1w,0.00295,2.3,
sub-OAS30181_sess-d1227_FLAIR,0.094,9.0,
sub-OAS30790_ses-d1461_T2w,0.455,3.2,
sub-OAS30527_sess-d0000_T1w,0.00295,2.3,0.9
sub-OAS30527_sess-d0000_FLAIR,0.091,9.0,2.5
sub-OAS30753_ses-d0035_T2w,0.455,3.2,
sub-OAS30753_ses-d0035_run-02_T1w,0.00316,2.4,1.0
sub-OAS30507_sess-d3571_FLAIR,0.091,9.0,2.5
sub-OAS30507_sess-d3571_T1w,0.00295,2.3,0.9
sub-OAS30571_ses-d0120_T2w,0.455,3.2,
sub-OAS30571_ses-d0120_run-02_T1w,0.00316,2.4,1.0
sub-OAS30387_ses-d0616_T2w,0.455,3.2,
sub-OAS30387_ses-d0616_run-02_T1w,0.00316,2.4,1.0
sub-OAS31168_sess-d3493_FLAIR,0.091,9.0,2.5
sub-OAS31168_sess-d3493_T1w,0.00295,2.3,0.9
sub-OAS30938_ses-d0249_T1w,0.00295,2.3,0.9
sub-OAS30938_ses-d0249_FLAIR,0.091,9.0,2.5
sub-OAS30228_ses-d0090_FLAIR,0.091,9.0,2.5
sub-OAS30228_ses-d0090_T1w,0.00295,2.3,0.9
sub-OAS30722_ses-d1162_T1w,0.00295,2.3,0.9
sub-OAS30722_ses-d1162_FLAIR,0.091,9.0,2.5
sub-OAS30899_ses-d2324_T1w,0.00316,2.4,1.0
sub-OAS30899_ses-d2324_FLAIR,0.076,9.0,2.5
sub-OAS30899_ses-d2324_T2w,0.455,3.2,
sub-OAS31071_ses-d0068_FLAIR,0.091,9.0,2.5
sub-OAS31071_ses-d0068_T1w,0.00295,2.3,0.9
sub-OAS30663_ses-d0051_T1w,0.00295,2.3,0.9
sub-OAS30663_ses-d0051_FLAIR,0.091,9.0,2.5
sub-OAS30901_ses-d0155_FLAIR,0.091,9.0,2.5
sub-OAS30901_ses-d0155_T1w,0.00295,2.3,0.9
sub-OAS30703_sess-d1120_T2w,0.455,3.2,
sub-OAS30703_sess-d1120_run-02_T1w,0.00316,2.4,1.0
sub-OAS30703_sess-d1120_FLAIR,0.076,9.0,2.5
sub-OAS30126_ses-d3465_T1w,0.00295,2.3,0.9
sub-OAS30126_ses-d3465_FLAIR,0.091,9.0,2.5
sub-OAS30732_ses-d0074_T2w,0.455,3.2,
sub-OAS30732_ses-d0074_T1w,0.00316,2.4,1.0
sub-OAS31020_sess-d1475_FLAIR,0.091,9.0,2.5
sub-OAS31020_sess-d1475_T1w,0.00295,2.3,0.9
sub-OAS31221_sess-d0078_T1w,0.00295,2.3,
sub-OAS30028_ses-d1260_FLAIR,0.091,9.0,2.5
sub-OAS30028_ses-d1260_T1w,0.00295,2.3,0.9
sub-OAS31361_sess-d0238_T1w,0.00275,2.4,
sub-OAS31361_sess-d0238_T2w,0.567,3.2,
sub-OAS31361_sess-d0238_FLAIR,0.394,5.0,
sub-OAS31211_sess-d0127_T1w,0.00295,2.3,0.9
sub-OAS31211_sess-d0127_FLAIR,0.091,9.0,2.5
sub-OAS30273_ses-d2304_T1w,0.00316,2.4,1.0
sub-OAS30273_ses-d2304_T2w,0.455,3.2,
sub-OAS30273_ses-d2304_FLAIR,0.076,9.0,2.5
sub-OAS31138_ses-d0487_T2w,0.455,3.2,
sub-OAS31138_ses-d0487_T1w,0.00316,2.4,1.0
sub-OAS31048_ses-d2767_T1w,0.00213,2.4,1.0
sub-OAS30367_ses-d4337_FLAIR,0.091,9.0,2.5
sub-OAS30367_ses-d4337_T1w,0.00295,2.3,0.9
sub-OAS30475_ses-d0062_T1w,0.00295,2.3,0.9
sub-OAS30475_ses-d0062_FLAIR,0.091,9.0,2.5
sub-OAS30962_ses-d0007_T1w,0.00316,2.4,1.0
sub-OAS30962_ses-d0007_T2w,0.455,3.2,
sub-OAS31408_sess-d0086_T2w,0.564,3.2,
sub-OAS31408_sess-d0086_FLAIR,0.091,9.0,
